compile time(s),type,test_n,algorithm,simd,builtin,n,median,mean,max,min,p99,p95,p90,stddev,variance
7.984,uint8_t,57,bosenelson,2,2,256,116.320243,116.419738,119.390251,115.480854,118.630410,117.581685,117.012253,0.312738,0.311516
2.74,uint8_t,58,bitonic,1,0,256,37.984582,37.993506,38.990934,37.455656,38.662219,38.302098,38.220623,0.041702,0.041539
2.826,uint8_t,58,bitonic,1,1,256,24.700584,24.814560,29.538842,23.624916,27.590101,27.096524,26.010107,0.950203,0.946492
2.786,uint8_t,58,bitonic,1,2,256,24.124389,24.169899,26.349284,23.914928,25.090073,24.470781,24.322107,0.044981,0.044805
2.534,uint8_t,58,bitonic,2,0,256,37.984903,38.215623,41.077867,37.423566,40.926395,40.244433,38.851087,0.476033,0.474173
2.788,uint8_t,58,bitonic,2,1,256,23.960165,23.985813,26.074777,23.518171,25.369666,24.420020,24.144852,0.091380,0.091023
2.808,uint8_t,58,bitonic,2,2,256,24.094236,24.122734,25.302255,23.909068,25.073016,24.354895,24.188601,0.029521,0.029406
2.352,uint8_t,58,oddeven,1,0,256,29.232934,29.297816,31.628450,28.975362,30.712770,29.642027,29.418239,0.096740,0.096362
2.428,uint8_t,58,oddeven,1,1,256,24.090033,24.158082,26.673094,23.914415,26.187815,24.610206,24.225900,0.095701,0.095328
2.225,uint8_t,58,oddeven,1,2,256,22.743531,22.765390,23.886140,22.473989,23.631848,22.966137,22.900352,0.024271,0.024176
2.192,uint8_t,58,oddeven,2,0,256,29.385235,29.439245,31.096884,28.969084,30.857736,29.772715,29.673055,0.087443,0.087102
2.282,uint8_t,58,oddeven,2,1,256,22.729347,22.729009,23.206309,22.434836,23.103293,22.908353,22.866147,0.014328,0.014272
2.23,uint8_t,58,oddeven,2,2,256,24.120403,24.168436,25.638450,23.958249,25.014787,24.560730,24.315812,0.037768,0.037620
2.251,uint8_t,58,batcher,1,0,256,40.446364,40.508115,42.383047,40.008949,42.031665,41.101327,40.655352,0.106882,0.106465
2.241,uint8_t,58,batcher,1,1,256,22.180466,22.177777,23.031137,21.797750,22.806218,22.462814,22.374736,0.032138,0.032013
2.293,uint8_t,58,batcher,1,2,256,21.005903,21.027523,22.972980,20.641953,21.658392,21.293536,21.193288,0.040080,0.039924
2.153,uint8_t,58,batcher,2,0,256,36.405140,36.422491,37.801346,36.107130,37.022254,36.683750,36.579323,0.031846,0.031722
2.272,uint8_t,58,batcher,2,1,256,22.327740,22.355499,23.411853,22.114963,23.321277,22.557321,22.476894,0.028574,0.028463
2.125,uint8_t,58,batcher,2,2,256,23.618662,23.646529,25.260410,23.389241,24.940061,23.807430,23.717475,0.034022,0.033889
4.498,uint8_t,58,balanced,1,0,256,63.485566,63.512488,65.276695,63.160646,64.940948,63.736418,63.644090,0.073660,0.073372
4.173,uint8_t,58,balanced,1,1,256,47.766619,47.847848,49.871090,47.342559,49.176290,48.560335,48.206849,0.104886,0.104476
4.519,uint8_t,58,balanced,1,2,256,50.868412,51.024318,53.048321,50.398773,52.917942,51.996271,51.662127,0.199907,0.199126
4.42,uint8_t,58,balanced,2,0,256,63.424052,63.452302,65.323916,63.077878,64.710125,63.747095,63.591119,0.054488,0.054275
4.32,uint8_t,58,balanced,2,1,256,50.438684,50.475732,52.683148,49.642272,51.512057,50.880270,50.746696,0.087189,0.086849
4.336,uint8_t,58,balanced,2,2,256,47.049412,47.114218,49.236134,46.660031,48.711454,47.715183,47.428726,0.111330,0.110895
7.971,uint8_t,58,bosenelson,1,0,256,193.734791,193.938542,197.272249,192.038658,196.111586,195.874386,195.508354,0.960197,0.956447
8.572,uint8_t,58,bosenelson,1,1,256,126.273581,126.440571,129.445819,125.611386,129.202882,128.346288,127.181340,0.507101,0.505120
8.728,uint8_t,58,bosenelson,1,2,256,116.291788,116.283864,118.964828,114.002292,118.869606,117.659616,117.121230,0.619433,0.617013
8.229,uint8_t,58,bosenelson,2,0,256,188.924576,188.985736,191.972363,187.435139,191.102988,190.221462,189.898062,0.558336,0.556155
8.733,uint8_t,58,bosenelson,2,1,256,126.263559,126.297678,128.135077,125.591535,128.000628,126.715439,126.580677,0.102993,0.102590
8.002,uint8_t,58,bosenelson,2,2,256,126.227585,126.322289,128.835466,125.349154,128.730433,127.585638,126.823912,0.336347,0.335033
2.756,uint8_t,59,bitonic,1,0,256,38.752706,38.789167,40.833305,38.437416,39.852135,39.051218,38.977221,0.065087,0.064833
2.855,uint8_t,59,bitonic,1,1,256,21.454040,21.486078,23.238755,21.117624,22.087778,21.750322,21.682554,0.044965,0.044789
2.874,uint8_t,59,bitonic,1,2,256,24.182438,24.269476,26.530867,23.982700,25.224100,24.700304,24.569107,0.071645,0.071365
2.811,uint8_t,59,bitonic,2,0,256,39.515509,39.534120,41.623921,39.138141,40.240459,39.800493,39.690349,0.048867,0.048676
2.818,uint8_t,59,bitonic,2,1,256,24.131936,24.158390,25.766209,23.982495,25.146599,24.285206,24.228672,0.027266,0.027159
2.61,uint8_t,59,bitonic,2,2,256,22.836010,22.838674,23.391868,22.583275,23.130683,23.004746,22.962568,0.011228,0.011184
2.32,uint8_t,59,oddeven,1,0,256,29.961085,30.166228,51.180261,29.688961,33.020862,30.958227,30.313210,2.008015,2.000171
2.285,uint8_t,59,oddeven,1,1,256,21.821425,21.823153,22.468079,21.291635,22.306297,22.107764,22.008856,0.028070,0.027961
2.448,uint8_t,59,oddeven,1,2,256,21.854434,21.866228,22.864494,21.512155,22.630837,22.115081,22.041613,0.032367,0.032240
2.221,uint8_t,59,oddeven,2,0,256,28.462031,28.511754,31.345435,28.116193,29.243918,28.936683,28.796381,0.085220,0.084887
2.309,uint8_t,59,oddeven,2,1,256,24.247399,24.308169,28.087576,23.920344,25.075460,24.670658,24.587812,0.109199,0.108773
2.412,uint8_t,59,oddeven,2,2,256,22.782782,22.798399,23.669236,22.474648,23.353758,22.973303,22.932763,0.018827,0.018753
2.101,uint8_t,59,batcher,1,0,256,39.702494,39.755001,42.240813,39.395531,40.549779,40.116601,40.001380,0.058730,0.058501
2.143,uint8_t,59,batcher,1,1,256,22.329414,22.352886,24.338657,22.054865,23.413343,22.548208,22.473184,0.038981,0.038829
2.296,uint8_t,59,batcher,1,2,256,23.793812,23.933864,25.414077,23.493836,25.369392,24.782847,24.555228,0.149215,0.148633
2.239,uint8_t,59,batcher,2,0,256,39.824734,39.873456,42.182954,39.494706,40.909983,40.397986,40.032849,0.065706,0.065450
2.328,uint8_t,59,batcher,2,1,256,21.033105,21.069667,23.429851,20.648907,22.565902,21.347817,21.240580,0.070389,0.070114
2.244,uint8_t,59,batcher,2,2,256,23.453570,23.465955,25.621541,22.918541,24.572307,23.754513,23.680094,0.077010,0.076710
4.492,uint8_t,59,balanced,1,0,256,57.377493,57.381767,59.096619,56.595428,58.876498,57.860760,57.705590,0.122380,0.121902
4.23,uint8_t,59,balanced,1,1,256,51.095538,51.363713,53.747074,50.415794,53.629917,52.549678,52.345972,0.495447,0.493512
4.533,uint8_t,59,balanced,1,2,256,47.020241,47.044002,48.173392,46.621505,48.118537,47.516421,47.296351,0.062305,0.062062
4.659,uint8_t,59,balanced,2,0,256,59.819945,59.860447,62.230100,59.146506,62.093340,60.575735,60.251557,0.194510,0.193750
4.563,uint8_t,59,balanced,2,1,256,52.744002,52.732955,55.497637,51.845960,54.035728,53.181538,52.973619,0.119312,0.118846
4.617,uint8_t,59,balanced,2,2,256,48.323529,48.357421,49.988974,47.945016,49.212566,48.732728,48.596929,0.044832,0.044657
8.941,uint8_t,59,bosenelson,1,0,256,187.650481,187.651158,189.523599,186.218176,189.307916,188.574332,188.308929,0.304052,0.302865
8.337,uint8_t,59,bosenelson,1,1,256,121.169060,121.201305,123.941434,120.564070,122.340671,121.623512,121.529998,0.114993,0.114544
8.6,uint8_t,59,bosenelson,1,2,256,123.329146,123.424312,125.653056,122.853098,125.322651,124.451737,123.801538,0.212554,0.211724
8.468,uint8_t,59,bosenelson,2,0,256,192.668348,192.743540,196.267863,191.312011,195.997273,194.088290,193.494049,0.597123,0.594791
8.306,uint8_t,59,bosenelson,2,1,256,123.403227,123.465407,125.660646,122.887598,125.259039,124.088368,123.748116,0.141862,0.141308
8.578,uint8_t,59,bosenelson,2,2,256,129.637785,129.752070,132.389913,128.896133,131.336861,130.851568,130.552868,0.294476,0.293326
2.718,uint8_t,60,bitonic,1,0,256,34.323039,34.340129,36.511836,33.860480,34.987535,34.590094,34.505354,0.053205,0.052997
2.939,uint8_t,60,bitonic,1,1,256,24.153123,24.217933,26.177869,23.975343,25.517405,24.733915,24.357458,0.069857,0.069585
2.874,uint8_t,60,bitonic,1,2,256,24.095345,24.135345,26.311121,23.877264,24.960822,24.340801,24.228346,0.045406,0.045229
2.813,uint8_t,60,bitonic,2,0,256,37.211821,37.239826,39.002919,36.764607,38.381425,37.550093,37.399618,0.066430,0.066170
2.784,uint8_t,60,bitonic,2,1,256,22.785648,22.803133,23.994066,22.521043,23.516614,23.019251,22.959550,0.024386,0.024291
2.805,uint8_t,60,bitonic,2,2,256,24.113864,24.164302,25.678717,23.925594,25.459793,24.399023,24.234019,0.048427,0.048238
2.231,uint8_t,60,oddeven,1,0,256,24.998059,24.984761,25.936508,24.430896,25.659152,25.351298,25.248893,0.051526,0.051325
2.379,uint8_t,60,oddeven,1,1,256,22.743416,22.772851,24.471599,22.517489,23.268927,22.998075,22.922459,0.027259,0.027152
2.362,uint8_t,60,oddeven,1,2,256,22.822145,22.828792,23.813494,22.547827,23.444580,23.019158,22.950151,0.017377,0.017309
2.429,uint8_t,60,oddeven,2,0,256,25.085923,25.093110,26.720080,24.356511,26.648834,25.471298,25.394453,0.114283,0.113836
2.465,uint8_t,60,oddeven,2,1,256,21.917826,21.940262,23.129167,21.567406,23.044339,22.239459,22.107469,0.046114,0.045934
2.384,uint8_t,60,oddeven,2,2,256,21.952047,21.971759,23.720609,21.628630,22.744589,22.192018,22.121304,0.036659,0.036516
2.3,uint8_t,60,batcher,1,0,256,29.325622,29.369605,31.673498,29.047803,30.956811,29.609354,29.504032,0.085743,0.085408
2.356,uint8_t,60,batcher,1,1,256,23.643458,23.677970,25.203372,23.455969,25.018212,23.824059,23.728642,0.046632,0.046450
2.237,uint8_t,60,batcher,1,2,256,23.665453,23.716939,26.591733,23.516315,25.063362,23.908154,23.828647,0.070007,0.069733
2.264,uint8_t,60,batcher,2,0,256,29.209945,29.225914,30.609396,28.797852,30.538774,29.497540,29.434813,0.050049,0.049854
2.24,uint8_t,60,batcher,2,1,256,22.382732,22.404914,24.533823,22.108737,23.131694,22.629484,22.524521,0.040428,0.040270
2.325,uint8_t,60,batcher,2,2,256,21.717083,22.391293,27.417966,20.591430,25.486784,24.283999,23.846743,1.999758,1.991947
4.416,uint8_t,60,balanced,1,0,256,59.597477,59.659221,61.233464,58.951828,60.932196,60.257510,59.982932,0.101806,0.101409
4.426,uint8_t,60,balanced,1,1,256,47.507125,47.576407,49.868091,46.905650,49.493985,48.467231,48.038837,0.200675,0.199891
4.606,uint8_t,60,balanced,1,2,256,47.432114,47.485089,49.192962,46.842729,48.896375,48.236541,47.805244,0.121999,0.121522
4.303,uint8_t,60,balanced,2,0,256,57.682047,57.691346,58.571378,57.271863,58.306802,58.010262,57.912073,0.033885,0.033753
4.632,uint8_t,60,balanced,2,1,256,48.931559,48.968551,51.921074,48.449329,50.023816,49.323844,49.220925,0.093597,0.093232
4.438,uint8_t,60,balanced,2,2,256,47.441867,47.498464,49.014794,46.886737,48.872184,48.392603,47.880620,0.136310,0.135777
8.945,uint8_t,60,bosenelson,1,0,256,190.442118,190.577777,196.510369,189.107890,193.325209,192.300757,191.497380,0.668480,0.665869
8.627,uint8_t,60,bosenelson,1,1,256,123.354190,123.390009,124.809075,122.938388,124.458741,123.900924,123.697847,0.073738,0.073450
9.081,uint8_t,60,bosenelson,1,2,256,126.648849,126.807238,129.586905,126.184340,129.317386,127.659461,127.379729,0.338315,0.336994
8.904,uint8_t,60,bosenelson,2,0,256,194.184623,194.171477,197.329635,192.522283,196.302112,195.197080,194.921603,0.481422,0.479542
8.877,uint8_t,60,bosenelson,2,1,256,126.593571,126.763286,129.875942,126.132137,128.881697,128.264667,127.353507,0.316885,0.315647
8.571,uint8_t,60,bosenelson,2,2,256,119.508984,119.602784,122.337093,118.186647,121.800426,120.650550,120.320958,0.333941,0.332637
2.718,uint8_t,61,bitonic,1,0,256,36.733107,36.744329,37.931231,36.367215,37.571337,36.994616,36.905275,0.034340,0.034205
2.989,uint8_t,61,bitonic,1,1,256,24.105472,24.150201,26.423852,23.828183,25.486259,24.387687,24.284446,0.069454,0.069182
2.746,uint8_t,61,bitonic,1,2,256,21.812566,21.782027,22.900015,21.217766,22.692935,22.112827,22.030097,0.069377,0.069106
2.923,uint8_t,61,bitonic,2,0,256,38.251955,38.248925,38.676855,37.892463,38.575851,38.429963,38.397986,0.014086,0.014031
2.843,uint8_t,61,bitonic,2,1,256,24.039094,24.088359,25.360819,23.773805,25.345657,24.581386,24.201166,0.064395,0.064143
2.982,uint8_t,61,bitonic,2,2,256,24.232780,24.267342,25.540284,24.081552,24.978187,24.522975,24.337806,0.027169,0.027063
2.325,uint8_t,61,oddeven,1,0,256,27.494120,26.981331,30.616981,24.872825,29.078629,27.860592,27.705133,1.219616,1.214851
2.446,uint8_t,61,oddeven,1,1,256,20.938628,20.962493,21.864644,20.609646,21.518492,21.208827,21.120707,0.021598,0.021514
2.364,uint8_t,61,oddeven,1,2,256,23.132596,23.142684,24.750158,22.613130,24.374739,23.415920,23.347504,0.063484,0.063236
2.209,uint8_t,61,oddeven,2,0,256,24.956802,24.969154,26.301784,24.608119,26.259563,25.163550,25.098596,0.039458,0.039304
2.389,uint8_t,61,oddeven,2,1,256,20.794038,20.949853,26.482150,20.406277,24.411506,21.754396,21.343466,0.431043,0.429359
2.465,uint8_t,61,oddeven,2,2,256,23.723845,23.753197,25.222422,23.276959,24.957980,24.194779,23.938746,0.062146,0.061903
2.343,uint8_t,61,batcher,1,0,256,34.351637,34.460089,35.673888,33.676010,35.400922,35.032682,34.937822,0.125345,0.124855
2.215,uint8_t,61,batcher,1,1,256,22.530750,22.540739,23.850471,22.079124,23.533843,22.966131,22.773865,0.060152,0.059917
2.4,uint8_t,61,batcher,1,2,256,23.168763,23.363739,25.693661,22.893974,25.364833,23.826003,23.736298,0.203967,0.203170
2.314,uint8_t,61,batcher,2,0,256,34.227642,34.290143,36.566837,33.954743,35.695582,34.805000,34.514684,0.086122,0.085786
2.354,uint8_t,61,batcher,2,1,256,23.651605,23.667665,24.756390,23.472247,24.302828,23.793737,23.741774,0.015542,0.015482
2.197,uint8_t,61,batcher,2,2,256,21.570729,21.520626,22.137570,20.822581,21.929994,21.855881,21.793700,0.061817,0.061576
4.471,uint8_t,61,balanced,1,0,256,63.024841,63.025017,64.435112,61.855409,64.316301,63.862312,63.542660,0.176521,0.175832
4.341,uint8_t,61,balanced,1,1,256,52.543329,52.513343,54.906647,51.301134,53.784566,53.262291,53.001096,0.232015,0.231108
4.476,uint8_t,61,balanced,1,2,256,47.367009,47.402397,49.118735,46.705821,48.754285,48.156679,47.762688,0.125063,0.124574
4.696,uint8_t,61,balanced,2,0,256,59.877757,59.908671,61.801625,59.224903,60.880508,60.304104,60.141005,0.070609,0.070333
4.76,uint8_t,61,balanced,2,1,256,52.901034,52.941426,55.372408,52.495847,54.401879,53.316473,53.195568,0.099083,0.098696
4.479,uint8_t,61,balanced,2,2,256,48.137084,48.250306,61.266104,47.188118,53.315875,49.356606,48.921909,1.288675,1.283641
9.629,uint8_t,61,bosenelson,1,0,256,196.849869,196.942648,199.342350,195.536480,198.924285,198.277593,197.809388,0.450488,0.448728
9.073,uint8_t,61,bosenelson,1,1,256,136.445614,136.639153,139.243157,135.579534,138.929226,138.440932,137.592616,0.426735,0.425068
8.803,uint8_t,61,bosenelson,1,2,256,136.493368,136.596833,139.699292,135.778268,138.958032,137.755975,137.090376,0.285696,0.284580
9.384,uint8_t,61,bosenelson,2,0,256,205.397630,205.650452,209.949656,204.002574,209.188332,207.774825,207.329492,1.084770,1.080532
9.506,uint8_t,61,bosenelson,2,1,256,125.950603,126.073259,127.815134,125.253185,127.583604,127.129701,126.629677,0.205700,0.204896
9.573,uint8_t,61,bosenelson,2,2,256,129.846990,129.934905,133.075336,129.257014,131.479223,130.539581,130.309645,0.153561,0.152961
2.858,uint8_t,62,bitonic,1,0,256,40.066173,40.151794,41.425795,39.860458,41.282418,40.708784,40.444818,0.073355,0.073068
3.023,uint8_t,62,bitonic,1,1,256,21.717119,21.716628,22.975552,21.215814,22.388201,22.094978,21.998927,0.062876,0.062631
3.035,uint8_t,62,bitonic,1,2,256,22.765807,22.796660,23.657067,22.483886,23.430567,23.089554,22.987267,0.024696,0.024599
2.954,uint8_t,62,bitonic,2,0,256,38.141469,38.147267,38.800257,37.676243,38.759418,38.432220,38.372961,0.037478,0.037332
2.996,uint8_t,62,bitonic,2,1,256,24.262983,24.279703,25.181045,24.063375,24.947463,24.474940,24.386543,0.021980,0.021895
2.966,uint8_t,62,bitonic,2,2,256,22.821441,22.862662,24.654889,22.556314,24.012124,23.192368,23.002452,0.054017,0.053806
2.357,uint8_t,62,oddeven,1,0,256,26.134076,26.158503,27.226942,25.867169,26.983356,26.408470,26.307832,0.029275,0.029160
2.457,uint8_t,62,oddeven,1,1,256,21.485164,21.491898,23.023611,20.911240,22.840144,21.797208,21.692238,0.071146,0.070868
2.514,uint8_t,62,oddeven,1,2,256,24.089468,24.087562,25.856640,23.522916,25.117369,24.436201,24.352271,0.072746,0.072461
2.26,uint8_t,62,oddeven,2,0,256,24.917095,24.915210,27.049115,24.289762,25.817080,25.317985,25.222739,0.084065,0.083737
2.487,uint8_t,62,oddeven,2,1,256,23.695154,23.744938,25.000997,23.503464,24.788151,24.049786,23.898238,0.039288,0.039134
2.312,uint8_t,62,oddeven,2,2,256,21.314189,21.317096,23.170327,20.870878,22.109099,21.629212,21.551769,0.055718,0.055500
2.259,uint8_t,62,batcher,1,0,256,31.752656,31.776370,33.115120,31.266685,32.556367,32.128161,32.018552,0.050446,0.050249
2.414,uint8_t,62,batcher,1,1,256,23.505899,23.524829,25.572869,23.047476,24.335130,23.811640,23.700303,0.057022,0.056799
2.412,uint8_t,62,batcher,1,2,256,22.455677,22.476929,23.502844,22.137511,23.211152,22.696115,22.628462,0.025380,0.025281
2.322,uint8_t,62,batcher,2,0,256,35.214364,35.269370,37.560338,34.788225,36.743181,35.628989,35.415734,0.116427,0.115972
2.279,uint8_t,62,batcher,2,1,256,21.251604,21.227130,22.100262,20.760759,21.909693,21.520629,21.460361,0.042962,0.042794
2.406,uint8_t,62,batcher,2,2,256,21.506987,21.506075,22.191964,20.823494,21.968042,21.748134,21.700876,0.029943,0.029826
4.808,uint8_t,62,balanced,1,0,256,59.441743,59.443135,60.832605,58.701885,60.383323,59.866020,59.744602,0.070862,0.070586
4.596,uint8_t,62,balanced,1,1,256,47.292531,47.360952,49.622952,46.789556,48.371863,47.943832,47.711259,0.105716,0.105303
4.567,uint8_t,62,balanced,1,2,256,51.182562,51.399440,53.335771,50.531531,52.960853,52.513340,52.316493,0.393314,0.391777
4.779,uint8_t,62,balanced,2,0,256,63.098522,63.109801,64.512346,62.416115,64.028497,63.570907,63.397768,0.074071,0.073782
4.719,uint8_t,62,balanced,2,1,256,47.260576,47.292740,48.537349,46.820608,48.262151,47.793881,47.686922,0.076196,0.075899
4.826,uint8_t,62,balanced,2,2,256,51.460676,51.563612,54.678566,50.767215,53.493706,52.530338,52.297798,0.275693,0.274616
9.312,uint8_t,62,bosenelson,1,0,256,208.049966,208.115067,211.466172,206.234393,211.232759,209.680663,209.122878,0.811380,0.808210
9.393,uint8_t,62,bosenelson,1,1,256,138.988676,139.095386,142.374762,138.074541,141.397849,140.727656,139.930141,0.527012,0.524954
9.41,uint8_t,62,bosenelson,1,2,256,136.264476,136.396333,141.708690,135.558192,138.812332,137.423883,136.834601,0.411309,0.409703
9.275,uint8_t,62,bosenelson,2,0,256,207.112513,207.176489,211.494695,205.954001,209.594241,208.710430,207.959936,0.598466,0.596129
9.442,uint8_t,62,bosenelson,2,1,256,125.864344,125.868544,128.117467,124.520783,127.381748,126.665691,126.445035,0.250320,0.249343
9.144,uint8_t,62,bosenelson,2,2,256,126.038575,126.150682,128.514535,125.391656,128.121646,127.186452,126.683460,0.225021,0.224143
3.024,uint8_t,63,bitonic,1,0,256,38.804009,38.858064,41.046101,38.430039,40.331401,39.344197,39.006521,0.088397,0.088052
2.863,uint8_t,63,bitonic,1,1,256,22.221577,22.269316,23.593877,22.072621,23.514143,22.544708,22.338860,0.055925,0.055707
2.944,uint8_t,63,bitonic,1,2,256,20.294590,20.302882,21.525536,20.010678,21.245324,20.515512,20.449709,0.029598,0.029483
3.066,uint8_t,63,bitonic,2,0,256,34.775401,34.794869,36.819983,34.172884,36.228350,35.109862,35.028021,0.076925,0.076624
2.864,uint8_t,63,bitonic,2,1,256,21.274601,21.310104,23.158994,20.879266,22.391129,21.747245,21.535858,0.084171,0.083843
2.968,uint8_t,63,bitonic,2,2,256,22.301167,22.341114,24.432881,22.092376,23.026372,22.635184,22.501225,0.041124,0.040963
2.373,uint8_t,63,oddeven,1,0,256,27.475184,27.497127,28.729621,26.792614,28.528527,28.065464,27.989014,0.133598,0.133076
2.449,uint8_t,63,oddeven,1,1,256,24.675900,24.714307,26.197942,24.280354,26.007113,25.036251,24.935683,0.069732,0.069459
2.351,uint8_t,63,oddeven,1,2,256,24.030844,24.069719,26.195511,23.587373,25.317649,24.546238,24.290209,0.094342,0.093974
2.481,uint8_t,63,oddeven,2,0,256,26.207021,26.176367,27.068863,25.452529,26.949543,26.478363,26.424635,0.053804,0.053594
2.562,uint8_t,63,oddeven,2,1,256,24.338155,24.377477,26.923477,23.954186,25.460674,24.678587,24.526052,0.085169,0.084837
2.583,uint8_t,63,oddeven,2,2,256,23.091749,23.117864,24.272265,22.804339,23.984963,23.370336,23.288904,0.032708,0.032580
2.388,uint8_t,63,batcher,1,0,256,35.741469,35.748421,37.384129,35.107688,37.112177,36.155239,36.049323,0.091533,0.091175
2.345,uint8_t,63,batcher,1,1,256,24.677249,24.734355,26.668551,24.425869,25.991547,25.350004,24.917226,0.080032,0.079719
2.428,uint8_t,63,batcher,1,2,256,24.416240,24.428117,25.409810,24.033714,25.307255,24.719825,24.588348,0.035638,0.035499
2.414,uint8_t,63,batcher,2,0,256,31.770694,31.787710,33.147738,31.270026,32.761490,32.113020,31.961082,0.049662,0.049468
2.511,uint8_t,63,batcher,2,1,256,24.756544,24.824180,26.873779,24.465882,26.246191,25.213986,25.094366,0.082191,0.081870
2.438,uint8_t,63,batcher,2,2,256,24.519387,24.549589,26.044158,24.306072,25.661661,24.705708,24.623278,0.049712,0.049518
4.619,uint8_t,63,balanced,1,0,256,65.207013,65.392985,80.743904,64.299356,70.198957,67.147102,65.975610,1.673978,1.667439
4.894,uint8_t,63,balanced,1,1,256,49.431980,49.455346,50.718461,48.998734,50.115290,49.783674,49.687880,0.041271,0.041110
4.897,uint8_t,63,balanced,1,2,256,52.758384,52.850014,55.382745,52.400969,54.518677,53.454247,53.181328,0.136079,0.135548
4.767,uint8_t,63,balanced,2,0,256,57.797399,57.819402,59.956635,57.060149,58.874326,58.397050,58.059202,0.095088,0.094717
4.815,uint8_t,63,balanced,2,1,256,52.831670,52.916608,54.588941,52.272964,54.222114,53.571821,53.419297,0.130519,0.130009
4.425,uint8_t,63,balanced,2,2,256,48.042871,48.051898,49.259818,47.358689,48.892290,48.496782,48.388872,0.076868,0.076567
9.362,uint8_t,63,bosenelson,1,0,256,202.147269,202.383598,206.065034,201.398976,204.938903,204.106539,203.501393,0.540305,0.538195
9.407,uint8_t,63,bosenelson,1,1,256,141.345748,141.137384,144.715015,139.103309,144.059666,142.894176,142.632586,1.537631,1.531625
9.867,uint8_t,63,bosenelson,1,2,256,128.435152,128.514990,130.641439,127.544158,130.213120,129.437926,129.069844,0.197655,0.196882
9.09,uint8_t,63,bosenelson,2,0,256,201.927940,201.941788,203.293116,201.062799,203.104819,202.653183,202.435016,0.149847,0.149262
10.575,uint8_t,63,bosenelson,2,1,256,131.899438,132.823529,145.551101,131.479387,144.116287,139.103444,135.510572,6.217780,6.193491
9.434,uint8_t,63,bosenelson,2,2,256,124.898997,124.937530,134.742640,120.781999,128.479574,126.893117,126.469272,2.165179,2.156721
3.038,uint8_t,64,bitonic,1,0,256,18.790623,18.829316,20.450174,18.530255,20.305150,18.974405,18.925247,0.060014,0.059780
3.03,uint8_t,64,bitonic,1,1,256,17.789789,17.800851,19.056441,17.184326,18.980967,18.222574,18.014430,0.076975,0.076674
2.92,uint8_t,64,bitonic,1,2,256,16.800902,16.826978,18.079251,16.562778,17.871355,17.057245,16.980157,0.038139,0.037990
2.979,uint8_t,64,bitonic,2,0,256,18.481273,18.525009,20.158770,18.250417,19.827136,18.735638,18.646528,0.070326,0.070051
2.898,uint8_t,64,bitonic,2,1,256,17.554781,17.589697,18.745569,16.940254,18.693995,17.879944,17.790130,0.048148,0.047960
2.907,uint8_t,64,bitonic,2,2,256,16.498476,16.507355,18.547380,16.091760,17.201735,16.724651,16.655087,0.039639,0.039484
2.474,uint8_t,64,oddeven,1,0,256,28.216770,28.290910,30.685542,27.819840,29.500107,28.801818,28.633242,0.106367,0.105952
2.482,uint8_t,64,oddeven,1,1,256,21.936342,21.944359,24.189507,21.359699,23.227798,22.316019,22.183184,0.105056,0.104645
2.417,uint8_t,64,oddeven,1,2,256,22.064513,22.115913,24.170657,21.731632,23.889994,22.492752,22.328511,0.096837,0.096459
2.469,uint8_t,64,oddeven,2,0,256,26.345603,26.509335,30.793018,25.716083,29.690337,27.806721,27.186159,0.412328,0.410717
2.441,uint8_t,64,oddeven,2,1,256,22.217481,22.348031,24.088823,21.794684,23.902056,23.460399,23.066068,0.208080,0.207268
2.499,uint8_t,64,oddeven,2,2,256,23.248350,23.423948,28.378647,22.852263,25.445360,24.362985,24.110827,0.317144,0.315905
2.443,uint8_t,64,batcher,1,0,256,32.363410,32.408575,34.846594,31.977318,33.929892,32.734709,32.602889,0.103772,0.103366
2.344,uint8_t,64,batcher,1,1,256,21.128639,21.151751,22.326663,20.906155,22.026813,21.331275,21.272358,0.026465,0.026362
2.303,uint8_t,64,batcher,1,2,256,22.374134,22.417522,24.196666,22.119282,23.872026,22.717942,22.577394,0.084113,0.083784
2.367,uint8_t,64,batcher,2,0,256,30.643891,30.662477,32.293369,30.209605,31.801657,31.024888,30.880947,0.059433,0.059200
2.227,uint8_t,64,batcher,2,1,256,23.463018,23.503984,25.432949,23.038232,25.362206,24.029608,23.671783,0.126690,0.126195
2.218,uint8_t,64,batcher,2,2,256,21.057898,21.095072,22.433252,20.744075,22.312931,21.334662,21.224471,0.049128,0.048936
4.458,uint8_t,64,balanced,1,0,256,59.177346,59.224083,61.744365,58.473550,61.379278,60.003896,59.723142,0.254038,0.253046
4.614,uint8_t,64,balanced,1,1,256,50.215235,50.314203,52.909811,49.546923,52.656288,51.321509,50.884942,0.304014,0.302826
4.462,uint8_t,64,balanced,1,2,256,47.280701,47.342723,49.084949,46.738752,48.984100,47.856026,47.710755,0.124658,0.124171
4.429,uint8_t,64,balanced,2,0,256,56.552721,56.638202,58.405586,56.143893,57.967834,57.423409,56.995333,0.116246,0.115792
4.819,uint8_t,64,balanced,2,1,256,51.325242,51.568278,53.798921,50.735934,53.304814,52.787493,52.643616,0.433240,0.431548
4.456,uint8_t,64,balanced,2,2,256,50.783755,50.891719,53.108632,50.365961,52.866536,51.890986,51.088938,0.177615,0.176921
